name,carbon_2007,latitude,energy_2000,country,parentcomp_id,carbon_2000,carbon_nextdecade,intensity_2007,company_id,plant_id,longitude,intensity_nextdecade,city_name,energy_2007,energy_nextdecade,intensity_2000,state,state_code,is_renewable,intensity_category,carbon_change_2000_2007,carbon_change_2007_future,energy_change_2000_2007,energy_change_2007_future,carbon_growing,carbon_declining,is_high_emitter,is_clean_plant,size_category,region,intensity_category_low,intensity_category_medium,intensity_category_unknown,size_category_medium,size_category_small,size_category_zero,state_Australian CapitalTerritory,state_AustralianCapital Territory,state_AustralianCapitalTerritory,state_New SouthWales,state_NewSouthWales,state_NorthernTerritory,state_Queensland,state_SouthAustralia,state_Tasmania,state_Victoria,state_WesternAustralia,region_Queensland,region_Tasmania,region_Victoria,company_plants_count,parent_plants_count
ONSLOW,2772.2891,-21.65,2607.5591,Australia,Unknown,2087.7739,2772.2891,1686.179,MODRA ELECTRICPOWER PTYLTD,32704,115.1,1686.179,Onslow,3288.25,3288.25,1601.324,WesternAustralia,WesternAustralia,0,high,684.5151999999998,0.0,680.6909,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
ONSLOWGASTREATMENT,7043.2241,-21.65,9896.291,Australia,BHPBILLITON,8333.6367,7043.2241,1511.708,BHP BILLITONPETROLEUM,32705,115.1,1511.708,Onslow,9318.2305,9318.2305,1684.194,WesternAustralia,WesternAustralia,0,high,-1290.4125999999987,0.0,-578.0604999999996,0.0,0,1,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,5
ORD DAM,0.0,-15.76667,60647.79775,Australia,IFMRENEWABLE ENERGY PTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,32801,128.7333,0.0,Kununurra,58415.6797,58415.6797,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,0.0,-2232.1180499999973,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10,1
ORD SUGAR MILL,0.0,-15.76667,13862.3496,Australia,Unknown,0.0,0.0,0.0,CJORD RIVERSUGAR,32802,128.7333,0.0,Kunumnurra,14153.8701,14153.8701,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,0.0,291.52050000000054,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
OSBORNECOGEN,23609.17725,-31.63333,60647.79775,Australia,ATCOLTD,15880.16725,35315.901,1087.459,ATCOPOWERAUSTRALIA,32992,152.8167,1087.459,NorthHaven,102063.5887,192756.11575000003,1018.238,SouthAustralia,SouthAustralia,0,medium,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,2
PALOONA,0.0,-41.38334,58936.4688,Australia,Unknown,0.0,0.0,0.0,HYDROTASMANIA,33567,146.3333,0.0,Sheffield,54521.3008,54521.3008,0.0,Tasmania,TAS,1,unknown,0.0,0.0,-4415.168000000005,0.0,0,0,0,1,medium,Tasmania,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11,382
PARANGANADAM,0.0,-41.56667,0.0,Australia,Unknown,0.0,0.0,0.0,HYDROTASMANIA,33744,146.25,0.0,Liena,1655.111,1655.111,0.0,Tasmania,TAS,1,unknown,0.0,0.0,1655.111,0.0,0,0,0,1,medium,Tasmania,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11,382
PARLIMENTHOUSE,1366.236,-33.87,1301.219,Australia,Unknown,1264.473,1366.236,2088.1831,NSWSTATEGOVERNMENT,33820,151.21,2088.1831,Sydney,1308.54,1308.54,1943.521,New SouthWales,New SouthWales,0,high,101.76300000000015,0.0,7.320999999999913,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
PARRAMATTALINEN,899.4081,-33.81667,0.0,Australia,Unknown,0.0,899.4081,1767.476,PARRAMATTALINENSERVICE,33831,151.0,1767.476,Parramatta,1017.732,1017.732,0.0,New SouthWales,New SouthWales,0,high,899.4081,0.0,1017.732,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
PARRAMATTAUSW,2869.998,-33.81667,2798.7319,Australia,Unknown,2576.571,2869.998,1973.7209,UNIVERSITY OFWESTERNSYDNEY,33832,151.0,1973.7209,Parramatta,2908.2109,2908.2109,1841.2419,NewSouthWales,NewSouthWales,0,high,293.42700000000013,0.0,109.47899999999981,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1,382
PATTIESBAKERY,485.1658,-37.83,282.9968,Australia,Unknown,383.7975,485.1658,2869.043,PATTIESBAKERY,33961,147.61,2869.043,Bairnsdale,338.2074,338.2074,2712.3811,Victoria,VIC,0,high,101.36829999999998,0.0,55.2106,0.0,1,0,0,0,small,Victoria,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
PEMBERTONTOWN,0.0,-34.46667,0.0,Australia,Unknown,0.0,0.0,0.0,SOUTH WEST DEVELOPMENTCOMM,34179,116.0167,0.0,Pemberton,214.1908,214.1908,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,0.0,214.1908,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
PENRICEPLANT,16121.6396,-35.36666,19198.5,Australia,Unknown,15428.1699,16121.6396,1731.249,PENRICE SODA PRODUCTS PTYLTD,34249,146.7167,1731.249,Osborne,18624.2891,18624.2891,1607.2271,SouthAustralia,SouthAustralia,0,high,693.4696999999996,0.0,-574.2108999999982,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
PETRIEMILL,23609.17725,-27.26667,48763.8516,Australia,Unknown,15880.16725,35315.901,4181.396,AUSTRALIAN PAPERLTD,34444,152.9833,4181.396,Petrie,48135.9492,48135.9492,3890.0229,Queensland,QLD,0,high,7729.01,11706.723749999997,-627.902399999999,0.0,1,0,1,0,medium,Queensland,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,5,382
PINDARIDAM,0.0,-29.33333,0.0,Australia,AGL ENERGYLTD,0.0,0.0,0.0,AGLHYDRO,34730,151.1,0.0,Ashford,10904.2598,10904.2598,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,10904.2598,0.0,0,0,0,1,medium,Other,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,13
PINE CREEK,11600.79,-13.81667,13971.0498,Australia,Unknown,11511.6299,11600.79,1779.98,POWER AND WATERCORP,34740,131.8167,1779.98,PineCreek,13034.7402,13034.7402,1647.926,NorthernTerritory,NorthernTerritory,0,high,89.16010000000097,0.0,-936.3096000000005,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,14,382
PINE CREEKPVT,23609.17725,-13.81667,60647.79775,Australia,Unknown,15880.16725,35315.901,1303.967,ENERGY DEVELOPMENTS LTD(EDL),34742,131.8167,1303.967,PineCreek,65398.1992,65398.1992,1222.592,NorthernTerritory,NorthernTerritory,0,medium,7729.01,11706.723749999997,4750.401450000005,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13,382
PINJARRAWORKS,23609.17725,-32.63,60647.79775,Australia,ALCOAINC,15880.16725,35315.901,1295.291,ALLETEINC,34787,115.88,1295.291,Pinjarra,102063.5887,192756.11575000003,1422.958,WesternAustralia,WesternAustralia,0,medium,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3,3
PIONEER MILL,0.0,-19.58333,0.0,Australia,Unknown,0.0,0.0,0.0,CSRSUGAR,34817,147.4,0.0,Ayr,102063.5887,160410.5,0.0,Queensland,QLD,1,unknown,0.0,0.0,102063.5887,58346.91130000001,0,0,0,1,large,Queensland,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,382
PLANE CREEKMILL,0.0,-21.43333,32345.4902,Australia,Unknown,0.0,0.0,0.0,CSRSUGAR,34951,149.2167,0.0,Sarina,33025.6914,33025.6914,0.0,Queensland,QLD,1,unknown,0.0,0.0,680.2012000000032,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,382
PLEYSTOWEMILL,0.0,-21.15,23334.9609,Australia,Unknown,0.0,0.0,0.0,MACKAYSUGAR CO-OPERATIVE,35042,149.0333,0.0,Pleystowe,23825.6797,23825.6797,0.0,Queensland,QLD,1,unknown,0.0,0.0,490.7188000000024,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,382
PLUTONIC GOLDMINE,8783.3496,-26.6,3317.5759,Australia,BARRICK GOLDCORP,3072.0481,8783.3496,1848.073,BARRICK MINING CO(AUSTRALIA),35074,118.4833,1848.073,Meekatharra,9505.415,9505.415,1851.984,WesternAustralia,WesternAustralia,0,high,5711.3015,0.0,6187.839100000001,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,1
PORT ADELAIDESAWC,2976.5691,-34.85,2955.272,Australia,Unknown,2710.252,2976.5691,1968.262,SAWATER,35429,138.4667,1968.262,PortAdelaide,3024.5649,3024.5649,1834.182,SouthAustralia,SouthAustralia,0,high,266.3171000000002,0.0,69.29289999999992,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,4,382
PORTHEDLAND,23609.17725,-20.31667,60647.79775,Australia,ALINTALTD,15880.16725,35315.901,1487.894,ALINTALTD,35459,118.5667,1487.894,PortHedland,102063.5887,159244.7969,1391.092,WesternAustralia,WesternAustralia,0,medium,7729.01,11706.723749999997,41415.790949999995,57181.208199999994,1,0,1,0,large,Other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5,5
PORT KEATS,614.7962,-14.25,646.6182,Australia,Unknown,582.1373,614.7962,1587.661,POWER AND WATERCORP,35468,129.55,1587.661,PortKeats,774.4678,774.4678,1800.5601,NorthernTerritory,NorthernTerritory,0,high,32.65890000000002,0.0,127.84960000000001,0.0,1,0,1,0,small,Other,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,14,382
PORT KEMBLA,0.0,-34.46667,0.0,Australia,ENERGETECHAUSTRALIA PTYLTD,0.0,0.0,0.0,OCEANLINXLTD,35469,150.9,0.0,PortKembla,973.5946,973.5946,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,973.5946,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,1
PORT LATTA,17791.7598,-40.83333,18519.7109,Australia,Unknown,15880.16725,17791.7598,2061.116,AUSTRALIAN BULKMINERALS,35470,145.3333,2061.116,PortLatta,17264.1992,17264.1992,1908.282,Tasmania,TAS,0,high,1911.5925499999994,0.0,-1255.511699999999,0.0,1,0,1,0,medium,Tasmania,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,382
PORTLINCOLN,23609.17725,-34.73333,36243.9805,Australia,Unknown,15880.16725,33581.2617,1637.402,SYNERGEN POWER PTYLTD,35475,135.8667,1637.402,PortLincoln,41017.7383,41017.7383,1536.7271,SouthAustralia,SouthAustralia,0,high,7729.01,9972.084450000002,4773.757799999999,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,3,382
PORT LINCOLNETSA,4188.186,-34.73333,4743.6338,Australia,Unknown,3611.6509,4188.186,1331.2061,ETSAUTILITIES,35476,135.8667,1331.2061,PortLincoln,6292.3198,6292.3198,1522.736,SouthAustralia,SouthAustralia,0,medium,576.5350999999996,0.0,1548.6860000000006,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2,382
PORTMELBOURNE,23244.3398,-37.83333,34576.7305,Australia,Unknown,15880.16725,23244.3398,1380.655,UNICHEMA AUSTRALIALTD,35479,144.9333,1380.655,PortMelbourne,33671.4492,33671.4492,1541.844,Victoria,VIC,0,medium,7364.172550000001,0.0,-905.2812999999951,0.0,1,0,1,0,medium,Victoria,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
PORTLANDWIND,0.0,-38.34,0.0,Australia,IFMRENEWABLEENERGY PTYLTD,0.0,0.0,0.0,PACIFICHYDROLTD,35535,141.59,0.0,Portland,0.0,192756.11575000003,0.0,Victoria,VIC,1,unknown,0.0,0.0,0.0,192756.11575000003,0,0,0,1,zero,Victoria,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10,4
PRESTON &amp; NORTHCOTEHOSP,3875.2419,-37.75,1350.967,Australia,Unknown,3552.5869,3875.2419,5638.917,ROHM COLTD,35833,145.0167,5638.917,Preston,1374.463,1374.463,5259.3232,Victoria,VIC,0,high,322.6550000000002,0.0,23.495999999999867,0.0,1,0,1,0,medium,Victoria,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
PRINCESS MARGARETHOSP,1081.626,-31.96,1006.656,Australia,Unknown,996.1143,1081.626,2125.562,PRINCESS MARGARETHOSPITAL,35878,115.84,2125.562,Perth,1017.732,1017.732,1979.056,WesternAustralia,WesternAustralia,0,high,85.51170000000002,0.0,11.076000000000022,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
PROSERPINE MILL,0.0,-20.41667,46207.8398,Australia,Unknown,0.0,0.0,0.0,PROSERPINE CO-OPERATIVESUGAR,35920,148.5833,0.0,Prosperine,47179.5508,47179.5508,0.0,Queensland,QLD,1,unknown,0.0,0.0,971.7109999999957,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
QUEANBEYAN,0.0,-35.35,58.9548,Australia,Unknown,0.0,0.0,0.0,QUEANBEYAN SOLARFARM,36344,149.22,0.0,Queanbeyan,60.1946,60.1946,0.0,New SouthWales,New SouthWales,1,unknown,0.0,0.0,1.2398000000000025,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
QUEEN VICTORIA MARKET,0.0,-37.81,0.0,Australia,ORIGIN ENERGYLTD,0.0,0.0,0.0,ORIGINENERGYLTD,36355,144.96,0.0,Melbourne,228.7395,228.7395,0.0,Victoria,VIC,1,unknown,0.0,0.0,228.7395,0.0,0,0,0,1,small,Victoria,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,3,8
RACECOURSEMILL,0.0,-21.15,24259.1191,Australia,Unknown,0.0,0.0,0.0,MACKAYSUGAR CO-OPERATIVE,36457,149.18,0.0,Mackay,24769.2695,24769.2695,0.0,Queensland,QLD,1,unknown,0.0,0.0,510.1503999999986,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,382
RANGER MINEJABIRU,13314.0898,-12.67,17892.4609,Australia,Unknown,12183.6504,13314.0898,1459.928,ENERGY RESOURCES OFAUSTRALIA,36703,132.88,1459.928,Jabiru,18239.3809,18239.3809,1361.875,NorthernTerritory,NorthernTerritory,0,medium,1130.4393999999993,0.0,346.9200000000019,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,382
RAVENSTHORPEWORKS,23609.17725,-33.58333,0.0,Australia,Unknown,0.0,28064.6895,1117.869,RAVENSTHORPE NICKELOPERATIONS,36867,120.0333,1117.869,Ravensthorpe,50211.0508,50211.0508,0.0,WesternAustralia,WesternAustralia,0,medium,23609.17725,4455.51225,50211.0508,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
RAVENSTHORPEWPC,1015.382,-33.58333,1078.225,Australia,Unknown,929.8488,1015.382,1849.0811,WESTERNPOWER,36868,120.0333,1849.0811,Ravensthorpe,1098.255,1098.255,1724.776,WesternAustralia,WesternAustralia,0,high,85.53319999999997,0.0,20.0300000000002,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,382
REDBANK,23609.17725,-32.58333,0.0,Australia,Unknown,0.0,35315.901,3355.407,SCOTTISHPOWERPLC,36999,151.0333,3355.407,Warkworth,102063.5887,192756.11575000003,0.0,New SouthWales,New SouthWales,0,high,23609.17725,11706.723749999997,102063.5887,90692.52705000003,1,0,1,0,large,Other,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
REDBANKWPC,20473.4395,-20.31667,29985.7793,Australia,Unknown,15880.16725,20473.4395,1403.371,WESTERNPOWER,37000,118.5667,1403.371,PortHedland,29177.5195,29177.5195,1304.004,WesternAustralia,WesternAustralia,0,medium,4593.27225,0.0,-808.2597999999998,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20,382
REDCLIFFEHOSPITAL,2869.998,-27.23,2743.49,Australia,ORIGIN ENERGYLTD,2529.271,2869.998,1973.7209,ORIGIN ENERGYLTD,37004,153.11,1973.7209,Redcliffe,2908.2109,2908.2109,1843.835,Queensland,QLD,0,high,340.72699999999986,0.0,164.72090000000026,0.0,1,0,1,0,medium,Queensland,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8,8
REDHILLLANDFILL,2401.4741,-31.96,5028.3599,Australia,Unknown,2207.3201,2401.4741,945.7105,LANDFILL GAS AND POWER PTYLTD,37010,115.84,945.7105,Perth,5078.666,5078.666,877.9483,WesternAustralia,WesternAustralia,0,medium,194.154,0.0,50.30609999999979,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,382
REECE,0.0,-41.65,60647.79775,Australia,Unknown,0.0,0.0,0.0,HYDROTASMANIA,37031,145.0833,0.0,Corinna,102063.5887,192756.11575000003,0.0,Tasmania,TAS,1,unknown,0.0,0.0,41415.790949999995,90692.52705000003,0,0,0,1,large,Tasmania,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11,382
RINGWOOD AQUATICCENTRE,399.9318,-37.81667,345.1209,Australia,Unknown,368.3125,399.9318,2292.4031,RINGWOOD AQUATICCENTRE,37473,145.2333,2292.4031,Ringwood,348.9193,348.9193,2134.397,Victoria,VIC,0,high,31.61930000000001,0.0,3.798400000000015,0.0,1,0,0,0,small,Victoria,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
RINGWOODFACTORY,6876.3159,-37.81667,7517.9761,Australia,CADBURYSCHWEPPES AUSTRALIALT,6454.897,6876.3159,1846.991,CADBURY SCHWEPPESAUSTRALIA,37474,145.2333,1846.991,Ringwood,7445.9668,7445.9668,1717.1899,Victoria,VIC,0,high,421.41889999999967,0.0,-72.00929999999971,0.0,1,0,1,0,medium,Victoria,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,1
ROCHEDALELANDFILL,2450.6709,-27.46,0.0,Australia,Unknown,0.0,2450.6709,774.8281,LANDFILLMANAGEMENTSERVICES,37801,153.02,774.8281,Brisbane,6325.7148,6325.7148,0.0,Queensland,QLD,0,medium,2450.6709,0.0,6325.7148,0.0,1,0,1,0,medium,Queensland,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,4,382
ROCKINGHAMLANDFILL,1916.066,-23.37,0.0,Australia,AGL ENERGYLTD,0.0,1916.066,954.1657,AGL ENERGYLTD,37850,150.51,954.1657,Rockhampton,4016.2109,4016.2109,0.0,WesternAustralia,WesternAustralia,0,medium,1916.066,0.0,4016.2109,0.0,1,0,1,0,medium,Other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,4,13
ROCKINGHAM SOLAR,0.0,-32.28333,23.5819,Australia,Unknown,0.0,0.0,0.0,VERVEENERGY,37851,115.7167,0.0,Rockingham,24.0778,24.0778,0.0,WesternAustralia,WesternAustralia,1,unknown,0.0,0.0,0.4958999999999989,0.0,0,0,0,1,small,Other,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,10,382
ROCKYPOINT MILL,0.0,-27.75,0.0,Australia,Unknown,0.0,0.0,0.0,WH HECK &amp; SONS PTYLTD,37868,153.3333,0.0,Woongoolba,81620.6328,81620.6328,0.0,Queensland,QLD,1,unknown,0.0,0.0,81620.6328,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
ROMAQUEENSLAND,23609.17725,-26.57,60647.79775,Australia,ORIGINENERGYLTD,15880.16725,35315.901,1577.575,ORIGIN ENERGYLTD,37966,148.78,1577.575,Roma,78271.9297,78271.9297,1472.624,Queensland,QLD,0,high,7729.01,11706.723749999997,17624.131949999995,0.0,1,0,1,0,medium,Queensland,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,8,3
