holdercnt,legal_area,grantyear,grantmonth,grantday,grantdayofweek,grantquarter,startyear,startmonth,startday,startdayofweek,startquarter,endyear,endmonth,endday,enddayofweek,endquarter,is_live,type_COAL MINING LEASE,type_EXPLORATION LICENCE,survstatus_SURVEYED,survstatus_UNSURVEYED,fmt_tenid_freq
1.0,1.0,2020,7,15,2,3,2022,7,13,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,43.0,2023,10,4,2,4,2022,8,26,4,3,2028,10,3,1,4,1,0,1,0,1,0.0002
1.0,64.0,2023,10,4,2,4,2022,8,26,4,3,2028,10,3,1,4,1,0,1,0,1,0.0002
1.0,11.0,2020,7,15,2,3,2022,8,29,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2023,9,22,4,3,2022,9,16,4,3,2028,9,21,3,3,1,0,1,0,1,0.0002
1.0,1.0,2023,9,22,4,3,2022,9,16,4,3,2028,9,21,3,3,1,0,1,0,1,0.0002
1.0,1.0,2024,7,10,2,3,2022,9,19,0,3,2029,7,9,0,3,1,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2022,11,25,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,30.0,2020,7,15,2,3,2022,12,9,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2023,4,18,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2024,2,12,0,1,2023,4,28,4,2,2029,2,11,6,1,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,5,18,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2023,5,18,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2023,5,25,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2023,5,25,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2023,5,25,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2023,5,25,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2023,5,25,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,1,15,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2024,2,7,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,2,7,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,20.0,2020,7,15,2,3,2024,2,13,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,12.0,2025,1,13,0,1,2024,2,27,1,1,2030,1,12,5,1,1,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,3,19,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,3,19,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,3,27,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2024,4,2,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,4,2,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,41.0,2020,7,15,2,3,2024,4,23,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2024,5,3,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2024,6,21,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,22.0,2020,7,15,2,3,2024,6,21,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,6,21,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,6,28,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,7,4,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,7,18,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,8,16,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,20.0,2020,7,15,2,3,2024,8,16,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2024,8,28,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,9,4,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,17.0,2020,7,15,2,3,2024,10,31,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,11,19,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2025,11,5,2,4,2025,2,3,0,1,2030,11,4,0,4,1,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,3,5,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,4,22,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2025,5,29,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2025,5,29,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2025,5,29,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2025,5,29,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,6,4,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2025,6,13,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,6,24,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2025,7,7,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,52.0,2020,7,15,2,3,2025,7,24,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,35.0,2020,7,15,2,3,2025,7,25,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2025,8,12,1,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2025,9,16,1,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,11.0,2020,7,15,2,3,2025,10,22,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2025,10,22,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2025,10,29,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2025,10,31,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,11,14,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,17.0,2020,7,15,2,3,2025,11,21,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,12.0,2020,7,15,2,3,2026,1,14,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,21.0,2020,7,15,2,3,2026,1,14,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2026,1,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,1,16,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,1,16,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2026,1,19,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,13.0,2020,7,15,2,3,2026,1,22,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,13.0,2020,7,15,2,3,2026,1,22,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,1,29,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,1,29,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,1,29,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,2,13,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2026,2,13,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2026,2,18,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,3,6,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2026,4,23,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2026,4,23,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2026,4,30,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,19.0,2008,4,3,3,2,2006,4,10,0,2,2026,4,2,3,2,1,0,1,0,1,0.0002
1.0,2.0,2008,9,9,1,3,2007,1,29,0,1,2026,9,8,1,3,1,0,1,0,1,0.0002
1.0,17.0,2008,11,25,1,4,2007,10,9,1,4,2026,11,24,1,4,1,0,1,0,1,0.0002
1.0,1.0,2012,9,18,1,3,2011,8,12,4,3,2026,9,17,3,3,1,0,1,0,1,0.0002
1.0,14.0,2021,6,14,0,2,2020,11,20,4,4,2026,6,13,5,2,1,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2020,12,4,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2021,7,30,4,3,2020,12,16,2,4,2026,7,29,2,3,1,0,1,0,1,0.0002
1.0,21.0,2021,9,13,0,3,2021,1,27,2,1,2026,9,12,5,3,1,0,1,0,1,0.0002
1.0,27.0,2022,1,5,2,1,2021,5,10,0,2,2027,1,4,0,1,1,0,1,0,1,0.0002
1.0,22.0,2022,5,13,4,2,2021,9,8,2,3,2027,5,12,2,2,1,0,1,0,1,0.0002
1.0,15.0,2023,2,7,1,1,2021,9,22,2,3,2028,2,6,6,1,1,0,1,0,1,0.0002
1.0,16.0,2022,7,14,3,3,2021,12,16,3,4,2027,7,13,1,3,1,0,1,0,1,0.0002
1.0,26.0,2023,7,3,0,3,2022,1,27,3,1,2028,7,2,6,3,1,0,1,0,1,0.0002
1.0,4.0,2022,11,9,2,4,2022,3,3,3,1,2027,11,8,0,4,1,0,1,0,1,0.0002
1.0,44.0,2020,7,15,2,3,2022,4,28,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2022,8,25,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,49.0,2020,7,15,2,3,2022,9,23,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2023,12,7,3,4,2022,9,27,1,3,2028,12,6,2,4,1,0,1,0,1,0.0002
1.0,10.0,2023,7,11,1,3,2022,10,21,4,4,2028,7,10,0,3,1,0,1,0,1,0.0002
1.0,3.0,2023,7,11,1,3,2022,10,24,0,4,2028,7,10,0,3,1,0,1,0,1,0.0002
1.0,57.0,2024,3,13,2,1,2022,11,11,4,4,2029,3,12,0,1,1,0,1,0,1,0.0002
1.0,5.0,2023,7,10,0,3,2022,11,14,0,4,2028,7,9,6,3,1,0,1,0,1,0.0002
1.0,5.0,2023,7,10,0,3,2022,11,14,0,4,2028,7,9,6,3,1,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2022,11,15,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2023,1,17,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2023,1,17,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,46.0,2023,12,12,1,4,2023,2,22,2,1,2028,12,11,0,4,1,0,1,0,1,0.0002
1.0,21.0,2024,1,25,3,1,2023,3,16,3,1,2029,1,24,2,1,1,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2023,3,28,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2023,3,28,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,13.0,2020,7,15,2,3,2023,4,3,0,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2024,7,1,0,3,2023,4,4,1,2,2029,6,30,5,2,1,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2023,5,10,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,16.0,2020,7,15,2,3,2023,8,8,1,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,18.0,2026,3,30,0,1,2023,9,8,4,3,2031,3,29,5,1,1,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2023,9,8,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,17.0,2024,5,6,0,2,2023,9,13,2,3,2029,5,5,5,2,1,0,1,0,1,0.0002
1.0,2.0,2024,8,13,1,3,2023,10,18,2,4,2029,8,12,6,3,1,0,1,0,1,0.0002
1.0,40.0,2024,8,15,3,3,2023,11,15,2,4,2029,8,14,1,3,1,0,1,0,1,0.0002
1.0,3.0,2025,8,7,3,3,2024,2,26,0,1,2030,8,6,1,3,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2024,3,15,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2024,4,2,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2025,8,6,2,3,2024,4,2,1,2,2030,8,5,0,3,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2024,6,21,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,16.0,2025,5,15,3,2,2024,7,2,1,3,2030,5,14,1,2,1,0,1,0,1,0.0002
1.0,58.0,2025,8,4,0,3,2024,8,6,1,3,2030,8,3,5,3,1,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2024,8,14,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2025,5,22,3,2,2024,10,10,3,4,2030,5,21,1,2,1,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2025,2,20,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
2.0,1.0,2020,7,15,2,3,2025,5,28,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,24.0,2026,3,12,3,1,2025,7,17,3,3,2031,3,11,1,1,1,0,1,0,1,0.0002
1.0,20.0,2026,2,19,3,1,2025,7,22,1,3,2031,2,18,1,1,1,0,1,0,1,0.0002
1.0,5.0,2026,5,5,1,2,2025,7,25,4,3,2031,5,4,6,2,1,0,1,0,1,0.0002
1.0,3.0,2026,5,5,1,2,2025,7,25,4,3,2031,5,4,6,2,1,0,1,0,1,0.0002
1.0,4.0,2026,5,5,1,2,2025,7,25,4,3,2031,5,4,6,2,1,0,1,0,1,0.0002
1.0,20.0,2020,7,15,2,3,2025,8,29,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,29.0,2020,7,15,2,3,2025,9,3,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,55.0,2020,7,15,2,3,2025,9,3,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,19.0,2020,7,15,2,3,2025,9,3,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2025,11,18,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,34.0,2020,7,15,2,3,2026,1,14,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,1,22,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2026,1,22,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2026,1,22,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2026,1,22,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,1,22,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2026,1,29,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,2,27,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,2,27,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,3,20,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2005,9,23,4,3,2004,8,9,0,3,2026,9,22,1,3,1,0,1,0,1,0.0002
2.0,9.0,2007,2,21,2,1,2006,2,10,4,1,2027,2,20,5,1,1,0,1,0,1,0.0002
1.0,4.0,2007,8,13,0,3,2006,8,18,4,3,2027,8,12,3,3,1,0,1,0,1,0.0002
1.0,7.0,2008,1,14,0,1,2007,1,11,3,1,2026,1,13,1,1,1,0,1,0,1,0.0002
2.0,1.0,2008,12,29,0,4,2008,1,24,3,1,2026,12,28,0,4,1,0,1,0,1,0.0002
2.0,4.0,2010,1,21,3,1,2008,12,10,2,4,2028,1,20,3,1,1,0,1,0,1,0.0002
1.0,21.0,2010,10,26,1,4,2009,5,13,2,2,2026,10,25,6,4,1,0,1,0,1,0.0002
1.0,8.0,2011,4,1,4,2,2010,6,22,1,2,2027,3,31,2,1,1,0,1,0,1,0.0002
1.0,5.0,2013,5,21,1,2,2011,5,3,1,2,2027,5,20,3,2,1,0,1,0,1,0.0002
1.0,8.0,2013,6,4,1,2,2012,7,30,0,3,2027,6,3,3,2,1,0,1,0,1,0.0002
1.0,2.0,2013,6,4,1,2,2012,10,16,1,4,2027,6,3,3,2,1,0,1,0,1,0.0002
1.0,2.0,2013,6,4,1,2,2012,10,16,1,4,2027,6,3,3,2,1,0,1,0,1,0.0002
1.0,4.0,2014,4,8,1,2,2013,8,8,3,3,2026,4,7,1,2,1,0,1,0,1,0.0002
1.0,9.0,2014,7,1,1,3,2013,8,29,3,3,2026,6,30,1,2,1,0,1,0,1,0.0002
1.0,2.0,2015,8,26,2,3,2013,12,20,4,4,2027,8,25,2,3,1,0,1,0,1,0.0002
1.0,8.0,2016,3,23,2,1,2014,4,22,1,2,2026,3,22,6,1,1,0,1,0,1,0.0002
1.0,9.0,2015,3,11,2,1,2014,8,13,2,3,2027,3,10,2,1,1,0,1,0,1,0.0002
1.0,7.0,2016,1,13,2,1,2015,3,26,3,1,2028,1,12,2,1,1,0,1,0,1,0.0002
1.0,8.0,2016,8,3,2,3,2015,3,26,3,1,2026,8,2,6,3,1,0,1,0,1,0.0002
1.0,6.0,2015,11,5,3,4,2015,4,10,4,2,2027,11,4,3,4,1,0,1,0,1,0.0002
1.0,1.0,2015,12,1,1,4,2015,5,4,0,2,2027,11,30,1,4,1,0,1,0,1,0.0002
1.0,6.0,2016,4,18,0,2,2015,7,20,0,3,2026,4,17,4,2,1,0,1,0,1,0.0002
1.0,1.0,2017,3,1,2,1,2015,7,21,1,3,2027,2,28,6,1,1,0,1,0,1,0.0002
1.0,31.0,2017,8,9,2,3,2015,8,31,0,3,2027,8,8,6,3,1,0,1,0,1,0.0002
1.0,4.0,2016,3,23,2,1,2015,9,4,4,3,2026,3,22,6,1,1,0,1,0,1,0.0002
1.0,9.0,2017,9,21,3,3,2015,9,18,4,3,2027,9,20,0,3,1,0,1,0,1,0.0002
1.0,10.0,2016,7,5,1,3,2015,11,2,0,4,2026,7,4,5,3,1,0,1,0,1,0.0002
1.0,14.0,2016,11,18,4,4,2016,2,18,3,1,2026,11,17,1,4,1,0,1,0,1,0.0002
1.0,10.0,2016,9,6,1,3,2016,2,23,1,1,2026,9,5,5,3,1,0,1,0,1,0.0002
1.0,9.0,2016,9,23,4,3,2016,2,24,2,1,2026,9,22,1,3,1,0,1,0,1,0.0002
1.0,6.0,2016,9,23,4,3,2016,3,4,4,1,2026,9,22,1,3,1,0,1,0,1,0.0002
1.0,7.0,2017,5,4,3,2,2016,3,8,1,1,2027,5,3,0,2,1,0,1,0,1,0.0002
1.0,1.0,2016,11,8,1,4,2016,4,11,0,2,2026,11,7,5,4,1,0,1,0,1,0.0002
1.0,10.0,2017,11,10,4,4,2016,4,26,1,2,2027,11,9,1,4,1,0,1,0,1,0.0002
1.0,10.0,2017,7,11,1,3,2016,7,15,4,3,2027,7,10,5,3,1,0,1,0,1,0.0002
1.0,4.0,2018,7,2,0,3,2016,8,8,0,3,2028,7,1,5,3,1,0,1,0,1,0.0002
1.0,5.0,2018,1,23,1,1,2016,8,8,0,3,2028,1,22,5,1,1,0,1,0,1,0.0002
1.0,1.0,2017,3,14,1,1,2016,8,16,1,3,2027,3,13,5,1,1,0,1,0,1,0.0002
1.0,4.0,2017,3,17,4,1,2016,8,23,1,3,2027,3,16,1,1,1,0,1,0,1,0.0002
1.0,2.0,2017,4,5,2,2,2016,9,14,2,3,2027,4,4,6,2,1,0,1,0,1,0.0002
1.0,8.0,2017,7,3,0,3,2016,10,4,1,4,2027,7,2,4,3,1,0,1,0,1,0.0002
2.0,12.0,2018,4,11,2,2,2016,10,28,4,4,2028,4,10,0,2,1,0,1,0,1,0.0002
1.0,2.0,2017,7,3,0,3,2016,10,28,4,4,2027,7,2,4,3,1,0,1,0,1,0.0002
1.0,19.0,2018,3,8,3,1,2017,2,17,4,1,2028,3,7,1,1,1,0,1,0,1,0.0002
1.0,9.0,2017,11,22,2,4,2017,2,23,3,1,2027,11,21,6,4,1,0,1,0,1,0.0002
1.0,61.0,2018,1,23,1,1,2017,6,1,3,2,2028,1,22,5,1,1,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2017,8,18,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2017,8,18,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,60.0,2020,7,15,2,3,2017,8,18,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2017,8,18,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,12.0,2020,12,4,4,4,2017,10,27,4,4,2030,12,3,1,4,1,0,1,0,1,0.0002
1.0,4.0,2022,1,14,4,1,2017,10,27,4,4,2027,1,13,2,1,1,0,1,0,1,0.0002
1.0,9.0,2018,7,2,0,3,2017,10,27,4,4,2028,7,1,5,3,1,0,1,0,1,0.0002
1.0,24.0,2018,6,22,4,2,2017,10,31,1,4,2028,6,21,2,2,1,0,1,0,1,0.0002
1.0,5.0,2019,6,5,2,2,2017,11,30,3,4,2029,6,4,0,2,1,0,1,0,1,0.0002
1.0,9.0,2019,6,5,2,2,2017,11,30,3,4,2029,6,4,0,2,1,0,1,0,1,0.0002
1.0,11.0,2018,7,3,1,3,2017,11,30,3,4,2028,7,2,6,3,1,0,1,0,1,0.0002
1.0,37.0,2018,8,8,2,3,2017,11,30,3,4,2028,8,7,0,3,1,0,1,0,1,0.0002
1.0,40.0,2019,6,5,2,2,2017,11,30,3,4,2029,6,4,0,2,1,0,1,0,1,0.0002
1.0,31.0,2019,5,16,3,2,2017,11,30,3,4,2029,5,15,1,2,1,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2017,11,30,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,34.0,2019,5,16,3,2,2017,11,30,3,4,2029,5,15,1,2,1,0,1,0,1,0.0002
1.0,4.0,2018,8,2,3,3,2018,1,10,2,1,2028,8,1,1,3,1,0,1,0,1,0.0002
1.0,9.0,2020,2,12,2,1,2018,4,17,1,2,2030,2,11,0,1,1,0,1,0,1,0.0002
1.0,43.0,2020,7,15,2,3,2018,4,26,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2018,11,29,3,4,2018,5,7,0,2,2028,11,28,1,4,1,0,1,0,1,0.0002
1.0,1.0,2018,12,14,4,4,2018,5,16,2,2,2028,12,13,2,4,1,0,1,0,1,0.0002
1.0,33.0,2019,8,16,4,3,2018,6,6,2,2,2029,8,15,2,3,1,0,1,0,1,0.0002
1.0,7.0,2019,10,31,3,4,2018,6,7,3,2,2029,10,30,1,4,1,0,1,0,1,0.0002
1.0,3.0,2020,3,11,2,1,2018,6,7,3,2,2030,3,10,6,1,1,0,1,0,1,0.0002
1.0,1.0,2019,9,18,2,3,2018,8,1,2,3,2029,9,17,0,3,1,0,1,0,1,0.0002
1.0,8.0,2019,9,27,4,3,2018,10,5,4,4,2029,9,26,2,3,1,0,1,0,1,0.0002
1.0,2.0,2019,10,11,4,4,2018,11,30,4,4,2029,10,10,2,4,1,0,1,0,1,0.0002
1.0,4.0,2022,1,10,0,1,2019,3,13,2,1,2027,1,9,5,1,1,0,1,0,1,0.0002
1.0,3.0,2019,11,1,4,4,2019,3,29,4,1,2029,10,31,2,4,1,0,1,0,1,0.0002
1.0,7.0,2020,4,3,4,2,2019,8,6,1,3,2030,4,2,1,2,1,0,1,0,1,0.0002
1.0,3.0,2022,3,31,3,1,2019,8,15,3,3,2027,3,30,1,1,1,0,1,0,1,0.0002
1.0,12.0,2021,1,18,0,1,2019,11,26,1,4,2026,1,17,5,1,1,0,1,0,1,0.0002
1.0,30.0,2020,8,12,2,3,2019,11,28,3,4,2030,8,11,6,3,1,0,1,0,1,0.0002
1.0,4.0,2020,8,12,2,3,2019,12,2,0,4,2030,8,11,6,3,1,0,1,0,1,0.0002
2.0,3.0,2024,4,10,2,2,2019,12,5,3,4,2029,4,9,0,2,1,0,1,0,1,0.0002
1.0,24.0,2020,7,22,2,3,2019,12,9,0,4,2030,7,21,6,3,1,0,1,0,1,0.0002
1.0,12.0,2021,2,24,2,1,2019,12,10,1,4,2026,2,23,0,1,1,0,1,0,1,0.0002
1.0,4.0,2022,1,25,1,1,2020,3,6,4,1,2027,1,24,6,1,1,0,1,0,1,0.0002
1.0,3.0,2021,2,9,1,1,2020,3,16,0,1,2026,2,8,6,1,1,0,1,0,1,0.0002
1.0,7.0,2022,3,31,3,1,2020,6,25,3,2,2027,3,30,1,1,1,0,1,0,1,0.0002
1.0,1.0,2009,11,13,4,4,2009,2,27,4,1,2027,11,12,4,4,1,0,1,0,1,0.0002
