id,brand,model,variant,series,year,decade,price,price_bracket,kilometers,odometer_category,type,gearbox,fuel,status,cc,color,seating_capacity
12792418,Mazda,CX-9,Azami (awd),CX9L,2020,2020s,63990.0,premium,9982.0,low,Wagon,Automatic,Unleaded Petrol,Used,2488.0,White,7
12792419,Ford,Ranger,XL 3.2 (4X4),PX,2015,2010s,36490.0,mid_range,107913.0,average,Dual Cab Utility,Automatic,Diesel,Used,3198.0,White,5
12792421,Holden,Colorado,LT (4X4),RG MY20,2019,2010s,40990.0,mid_range,60616.0,average,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,Silver,5
12792426,Mazda,CX-9,Touring (awd),CX9M,2022,2020s,60450.0,premium,2001.0,low,Wagon,Automatic,Unleaded Petrol,Demo,2488.0,Red,7
12792430,Mazda,2,G15 Evolve,200R,2022,2020s,27999.0,economy,2001.0,low,Hatchback,Automatic,Unleaded Petrol,Demo,1496.0,Blue,5
12792431,Mazda,CX-8,GT (awd),CX8D,2022,2020s,65999.0,premium,2001.0,low,Wagon,Automatic,Diesel,Demo,2191.0,Red,7
12792434,Toyota,Fortuner,GX,GUN156R,2016,2010s,39950.0,mid_range,172889.0,high,Wagon,Automatic,Diesel,Used,2753.0,Grey,7
12792435,Mercedes-Benz,GLC250,D,253 MY19,2018,2010s,69990.0,premium,33270.0,moderate,Wagon,Automatic,Diesel,Used,2143.0,Silver,5
12792439,Hyundai,I30,SR,PD,2017,2010s,25870.0,economy,72781.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1591.0,Grey,5
12792446,Holden,Astra,CD,TS,2002,2000s,6490.0,budget,193608.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1796.0,Silver,5
12792474,Holden,Colorado,Z71 (4X4),RG MY18,2017,2010s,43990.0,mid_range,80102.0,average,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,Red,5
12792475,Subaru,Outback,3.6R,MY18,2018,2010s,34990.0,mid_range,101430.0,average,Wagon,Automatic,Unleaded Petrol,Used,3630.0,Red,5
12792501,Toyota,Kluger,GXL Black Edition (awd),GSU55R,2019,2010s,57990.0,premium,32092.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,3456.0,Brown,7
12792505,Hyundai,Tucson,Active (2WD),TL4 MY20,2019,2010s,31990.0,mid_range,33284.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1999.0,White,5
12792510,Kia,Optima,SI,JF MY18,2018,2010s,23490.0,economy,63458.0,average,Sedan,Automatic,Unleaded Petrol,Used,2359.0,White,5
12792512,Toyota,Hilux,SR (4X4),GUN126R,2016,2010s,44888.0,mid_range,103527.0,average,Dual Cab Chassis,Manual,Diesel,Used,2753.0,White,5
12792521,Volkswagen,T-Cross,85TSI Style,C1 MY20,2020,2020s,34990.0,mid_range,19606.0,low,Wagon,Automatic,Premium Unleaded Petrol,Used,999.0,Black,5
12792529,Ford,Falcon,XR8,FG,2008,2000s,36995.0,mid_range,131993.0,high,Utility,Automatic,Unleaded Petrol,Used,5408.0,Red,2
12792531,Renault,Koleos,Initiale (4X4),XZG MY18 Update,2018,2010s,34888.0,mid_range,37906.0,moderate,Wagon,Automatic,Premium Unleaded Petrol,Used,2488.0,Grey,5
12792533,Bmw,X5,Xdrive 30D,F15 MY16,2017,2010s,64999.0,premium,57008.0,moderate,Wagon,Automatic,Diesel,Used,2993.0,White,5
12792534,Mitsubishi,Lancer,LS,CJ MY15,2014,2010s,16490.0,economy,69556.0,average,Sedan,Automatic,Unleaded Petrol,Used,1998.0,White,5
12792535,Honda,HR-V,RS,MY21,2021,2020s,37888.0,mid_range,2200.0,low,Wagon,Automatic,Unleaded Petrol,Used,1799.0,Black,5
12792555,Ford,Fiesta,Zetec,WS,2010,2010s,4000.0,budget,233475.0,very_high,Hatchback,Manual,Unleaded Petrol,Used,1596.0,Red,5
12792559,Volkswagen,Passat,132 TSI,3C MY18.5,2018,2010s,26950.0,economy,77077.0,average,Wagon,Automatic,Premium Unleaded Petrol,Used,1798.0,White,5
12792567,Ford,Falcon,XR6T,FG,2010,2010s,30990.0,mid_range,155349.0,high,Utility,Automatic,Unleaded Petrol,Used,3984.0,Red,2
12792582,Nissan,Patrol,ST (4X4),GU IV,2004,2000s,19800.0,economy,262228.0,very_high,Wagon,Manual,Diesel,Used,2953.0,Silver,7
12792630,Kia,Sportage,SI (fwd),QL MY17,2017,2010s,19999.0,economy,143169.0,high,Wagon,Automatic,Unleaded Petrol,Used,1999.0,Silver,5
12792632,Toyota,RAV4,GX 2WD Hybrid,Axah52R,2019,2010s,46888.0,mid_range,59511.0,moderate,Wagon,Automatic,Unleaded Petrol/Electric,Used,2487.0,Silver,5
12792634,Ford,Falcon,XR8,FG X,2015,2010s,65999.0,premium,15299.0,low,Sedan,Automatic,Unleaded Petrol,Used,4950.0,Grey,5
12792635,Hyundai,IX35,SE (fwd),LM MY13,2013,2010s,17888.0,economy,157608.0,high,Wagon,Automatic,Unleaded Petrol,Used,1998.0,Red,5
12792645,Volvo,XC40,T5 R-Design (awd),536 MY21,2020,2020s,57990.0,premium,32000.0,moderate,Wagon,Automatic,Premium Unleaded Petrol,Used,1969.0,Grey,5
12792656,Toyota,Hiace,LWB,TRH201R MY16,2017,2010s,39990.0,mid_range,26198.0,moderate,Van,Automatic,Unleaded Petrol,Used,2694.0,White,2
12792657,Holden,Commodore,LT,ZB,2017,2010s,25490.0,economy,45562.0,moderate,Sportswagon,Automatic,Premium Unleaded Petrol,Used,1998.0,Red,5
12792676,Ford,Mustang,Fastback GT 5.0 V8,FN,2018,2010s,65990.0,premium,51796.0,moderate,Coupe,Automatic,Premium Unleaded Petrol,Used,4950.0,Red,4
12792687,Ford,Ranger,XL 3.2 (4X4),PX Mkii MY18,2018,2010s,36990.0,mid_range,158436.0,high,Cab Chassis,Automatic,Diesel,Used,3198.0,White,2
12792698,Mitsubishi,Triton,GLS (4X4),MQ MY16,2015,2010s,36990.0,mid_range,54338.0,moderate,Dual Cab Utility,Manual,Diesel,Used,2440.0,Black,5
12792699,Honda,Civic,VTI-S,MY17,2017,2010s,24888.0,economy,41365.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1799.0,Silver,5
12792716,Ford,Focus,Sport,LZ,2015,2010s,22800.0,economy,61503.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1498.0,Grey,5
12792718,Hyundai,I30,SR,PD2 Update,2018,2010s,29988.0,economy,38050.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1591.0,White,5
12792719,Nissan,X-Trail,ST-L (2WD) (5YR),T32 Series 2,2019,2010s,35988.0,mid_range,22069.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Grey,5
12792720,Hyundai,Accent,Active,RB3 MY16,2015,2010s,14995.0,budget,148377.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1368.0,White,5
12792723,Ford,Ranger,XLT 3.2 (4X4),PX Mkii MY17,2017,2010s,41990.0,mid_range,130882.0,high,Super Cab Utility,Automatic,Diesel,Used,3198.0,White,4
12792726,Holden,Commodore,Omega,VE MY10,2010,2010s,15990.0,economy,178808.0,high,Utility,Automatic,Unleaded Petrol,Used,3565.0,White,2
12792728,Nissan,Navara,ST (4X4),NP300 D23,2016,2010s,38998.0,mid_range,121109.0,high,Dual Cab Utility,Automatic,Diesel,Used,2298.0,Black,5
12792745,Nissan,Navara,ST (4X4),NP300 D23,2015,2010s,33990.0,mid_range,130285.0,high,Dual Cab Utility,Automatic,Diesel,Used,2298.0,White,5
12792751,Honda,CR-V,VI (2WD),MY19,2018,2010s,29990.0,economy,58522.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1997.0,Red,5
12792752,Hyundai,I30,GO,PD.3 MY20,2020,2020s,24990.0,economy,27797.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1999.0,White,5
12792759,Subaru,Forester,2.5I Premium (awd),MY19,2019,2010s,39990.0,mid_range,46725.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2498.0,White,5
12792784,Isuzu,D-MAX,LS-M HI-Ride (4X4),TF MY17,2017,2010s,37990.0,mid_range,163924.0,high,Crew Cab Utility,Automatic,Diesel,Used,2999.0,White,5
12792787,Volkswagen,Golf,GTI,1K MY12,2012,2010s,19888.0,economy,76050.0,average,Hatchback,Automatic,Premium Unleaded Petrol,Used,1984.0,Red,5
12792798,Ford,Territory,TX (rwd),SZ,2011,2010s,12980.0,budget,155049.0,high,Wagon,Automatic,Unleaded Petrol,Used,3984.0,Brown,5
12792823,Mini,Cooper,D Chilli,R56,2010,2010s,19890.0,economy,46265.0,moderate,Hatchback,Manual,Diesel,Used,1560.0,Red,4
12792834,Hyundai,Tucson,Active R-Series (awd),TL2 MY18,2017,2010s,24990.0,economy,125838.0,high,Wagon,Automatic,Diesel,Used,1995.0,White,5
12792844,Bmw,X3,Xdrive 20I,F25 MY14,2014,2010s,29900.0,economy,127637.0,high,Wagon,Automatic,Premium Unleaded Petrol,Used,1997.0,Silver,5
12792845,Lexus,RX350,Luxury,GGL25R,2016,2010s,68900.0,premium,29195.0,moderate,Wagon,Automatic,Premium Unleaded Petrol,Used,3456.0,Black,5
12792856,Toyota,Landcruiser,LC300 VX (4X4),FJA300R,2022,2020s,136887.0,luxury,377.0,low,Wagon,Automatic,Diesel,Used,3346.0,White,7
12792873,Holden,Commodore,SV6 Storm,VF,2014,2010s,21999.0,economy,165267.0,high,Sportswagon,Automatic,Unleaded Petrol,Used,3565.0,Silver,5
12792875,Suzuki,Jimny,JLX (4X4),Upgrade,2007,2000s,6800.0,budget,213104.0,very_high,Wagon,Manual,Unleaded Petrol,Used,1328.0,Silver,4
12792889,Hyundai,I30,Active,PD2 MY19,2019,2010s,23990.0,economy,60734.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1999.0,White,5
12792890,Toyota,RAV4,GX (2WD),Mxaa52R,2021,2020s,42990.0,mid_range,55680.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1987.0,Blue,5
12792891,Kia,Seltos,Sport+ (fwd),SP2 MY21,2020,2020s,37990.0,mid_range,18535.0,low,Wagon,Automatic,Unleaded Petrol,Used,1999.0,Blue,5
12792892,Toyota,Landcruiser,LC200 GXL (4X4),VDJ200R,2019,2010s,109990.0,luxury,12740.0,low,Wagon,Automatic,Diesel,Used,4461.0,White,8
12792895,Bmw,220I,M Sport Gran Coupe,F44,2020,2020s,51110.0,premium,22280.0,moderate,Coupe,Automatic,Premium Unleaded/Electric,Used,1998.0,Black,5
12792899,Bmw,220I,M Sport Gran Coupe,F44,2021,2020s,57980.0,premium,10231.0,low,Coupe,Automatic,Premium Unleaded/Electric,Used,1998.0,White,5
12792929,Mitsubishi,Lancer,ES,CJ MY13,2013,2010s,9990.0,budget,219590.0,very_high,Sedan,Manual,Unleaded Petrol,Used,1998.0,White,5
12792932,Holden,Cruze,Equipe,JH MY14,2014,2010s,5700.0,budget,198000.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1796.0,Black,5
12792933,Mitsubishi,Triton,GLX-R (4X4),MN MY15,2014,2010s,16500.0,economy,297000.0,very_high,Double Cab Utility,Manual,Diesel,Used,2477.0,Red,5
12792967,Ford,Ranger,XLT 3.2 (4X4),PX Mkii,2015,2010s,39950.0,mid_range,117300.0,average,Dual Cab Utility,Automatic,Diesel,Used,3198.0,White,5
12792977,Mitsubishi,ASX,Aspire (4WD),XB MY14,2013,2010s,17995.0,economy,118555.0,average,Wagon,Automatic,Diesel,Used,2268.0,Silver,5
